,action,wolfIdentity,sheepIdentity,precision,responseSubtlety,responsePosterior,RT(ms),realSubtlety,numberObjects,trajectoryFilename
172,False,7,1,11.0,30,0.03481994909473156,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/221.pkl
173,False,7,5,50.0,5,0.025514561579063687,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/81.pkl
174,False,3,2,11.0,30,0.4791174939295256,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/95.pkl
175,False,2,0,1.83,90,0.24259365696579183,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/143.pkl
176,False,0,1,3.3,60,0.0928818017551035,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/157.pkl
177,True,0,1,50.0,5,0.9905035745949119,2816.666666666667,5,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/42.pkl
178,False,0,1,50.0,5,0.5733912446976526,8000.000000000001,120,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/4.pkl
179,True,0,1,50.0,5,0.9908451190235706,3416.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/56.pkl
180,False,3,2,50.0,5,0.09391326279234176,8000.000000000001,150,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/180.pkl
181,False,0,8,50.0,5,0.052051455989014825,8000.000000000001,150,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/194.pkl
182,False,2,7,11.0,30,0.03577344828417971,8000.000000000001,90,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/52.pkl
183,True,0,1,50.0,5,0.9926895452208094,2216.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/0.pkl
184,False,1,3,3.3,60,0.05395235766218872,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/46.pkl
185,True,0,1,11.0,30,0.9900823309640586,5416.666666666667,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/190.pkl
186,False,0,1,3.3,60,0.9682742334017962,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/184.pkl
187,True,0,1,50.0,5,0.9928031644853409,4016.666666666667,5,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/91.pkl
188,True,0,1,11.0,30,0.9909978444416833,5216.666666666667,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/85.pkl
189,False,3,0,11.0,30,0.5278534126210721,8000.000000000001,180,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/153.pkl
